Application_ID,Customer_ID,Application_Date,Channel,Current_Status,Drop_Off_Stage
APP0027877,CUST0027877,2025-08-07,Branch,Completed,Final Approval
APP0027878,CUST0027878,2024-10-27,Mobile,Abandoned,KYC
APP0027879,CUST0027879,2024-12-27,Web,Completed,Final Approval
APP0027880,CUST0027880,2025-08-05,Web,Completed,Final Approval
APP0027881,CUST0027881,2025-04-05,Mobile,Completed,Final Approval
APP0027882,CUST0027882,2024-11-13,Mobile,Completed,Final Approval
APP0027883,CUST0027883,2025-04-08,Mobile,Completed,Final Approval
APP0027884,CUST0027884,2025-07-16,Web,Abandoned,Document Upload
APP0027885,CUST0027885,2025-01-14,Web,Abandoned,Form
APP0027886,CUST0027886,2025-02-23,Mobile,Abandoned,Form
APP0027887,CUST0027887,2025-04-11,Mobile,Completed,Final Approval
APP0027888,CUST0027888,2025-07-03,Web,Abandoned,KYC
APP0027889,CUST0027889,2025-03-25,Web,Abandoned,Document Upload
APP0027890,CUST0027890,2025-08-15,Web,In Progress,Document Upload
APP0027891,CUST0027891,2025-06-02,Mobile,Completed,Final Approval
APP0027892,CUST0027892,2025-02-01,Branch,Completed,Final Approval
APP0027893,CUST0027893,2025-02-24,Mobile,In Progress,Form
APP0027894,CUST0027894,2025-05-12,Mobile,Completed,Final Approval
APP0027895,CUST0027895,2024-09-25,Branch,Abandoned,Final Approval
APP0027896,CUST0027896,2024-11-21,Mobile,Abandoned,Form
APP0027897,CUST0027897,2024-11-25,Web,Completed,Final Approval
APP0027898,CUST0027898,2025-06-19,Mobile,Abandoned,KYC
APP0027899,CUST0027899,2025-06-27,Web,Completed,Final Approval
APP0027900,CUST0027900,2025-06-26,Mobile,Completed,Final Approval
APP0027901,CUST0027901,2024-10-08,Mobile,Completed,Final Approval
APP0027902,CUST0027902,2024-12-16,Mobile,Abandoned,KYC
APP0027903,CUST0027903,2024-12-22,Branch,Abandoned,KYC
APP0027904,CUST0027904,2024-09-08,Branch,Completed,Final Approval
APP0027905,CUST0027905,2024-12-03,Web,Abandoned,Form
APP0027906,CUST0027906,2025-02-04,Web,In Progress,Document Upload
APP0027907,CUST0027907,2025-07-20,Web,Abandoned,Form
APP0027908,CUST0027908,2024-11-01,Mobile,Completed,Final Approval
APP0027909,CUST0027909,2025-07-11,Mobile,Completed,Final Approval
APP0027910,CUST0027910,2025-06-25,Web,Abandoned,KYC
APP0027911,CUST0027911,2024-10-27,Mobile,Abandoned,KYC
APP0027912,CUST0027912,2024-12-04,Mobile,Abandoned,Form
APP0027913,CUST0027913,2025-02-14,Mobile,Abandoned,KYC
APP0027914,CUST0027914,2025-08-10,Branch,Completed,Final Approval
APP0027915,CUST0027915,2025-06-13,Mobile,Completed,Final Approval
APP0027916,CUST0027916,2025-08-20,Mobile,Completed,Final Approval
APP0027917,CUST0027917,2024-12-23,Web,Completed,Final Approval
APP0027918,CUST0027918,2025-07-28,Web,Completed,Final Approval
APP0027919,CUST0027919,2025-08-14,Mobile,Completed,Final Approval
APP0027920,CUST0027920,2025-04-06,Web,Completed,Final Approval
APP0027921,CUST0027921,2024-10-26,Mobile,Completed,Final Approval
APP0027922,CUST0027922,2024-12-06,Mobile,In Progress,Form
APP0027923,CUST0027923,2024-10-16,Web,Abandoned,Form
APP0027924,CUST0027924,2025-06-21,Branch,Rejected,Final Approval
APP0027925,CUST0027925,2024-12-23,Web,Abandoned,Form
APP0027926,CUST0027926,2025-05-14,Mobile,Completed,Final Approval
APP0027927,CUST0027927,2024-12-06,Mobile,Completed,Final Approval
APP0027928,CUST0027928,2025-08-22,Mobile,Completed,Final Approval
APP0027929,CUST0027929,2025-06-09,Mobile,Rejected,KYC
APP0027930,CUST0027930,2025-01-15,Mobile,Completed,Final Approval
APP0027931,CUST0027931,2025-02-21,Mobile,In Progress,Form
APP0027932,CUST0027932,2024-09-21,Mobile,In Progress,Form
APP0027933,CUST0027933,2024-10-19,Mobile,Completed,Final Approval
APP0027934,CUST0027934,2025-08-30,Mobile,Abandoned,Form
APP0027935,CUST0027935,2025-06-24,Mobile,Abandoned,Final Approval
APP0027936,CUST0027936,2025-07-02,Mobile,Completed,Final Approval
APP0027937,CUST0027937,2025-04-22,Mobile,Rejected,Document Upload
APP0027938,CUST0027938,2024-11-19,Mobile,Abandoned,Document Upload
APP0027939,CUST0027939,2024-10-08,Mobile,Abandoned,Form
APP0027940,CUST0027940,2025-05-22,Mobile,Abandoned,Document Upload
APP0027941,CUST0027941,2024-12-30,Mobile,Completed,Final Approval
APP0027942,CUST0027942,2024-08-31,Web,Completed,Final Approval
APP0027943,CUST0027943,2024-09-08,Mobile,Abandoned,Document Upload
APP0027944,CUST0027944,2025-03-22,Web,Completed,Final Approval
APP0027945,CUST0027945,2025-07-03,Web,Completed,Final Approval
APP0027946,CUST0027946,2025-01-10,Web,Completed,Final Approval
APP0027947,CUST0027947,2025-08-30,Web,In Progress,Form
APP0027948,CUST0027948,2025-01-17,Mobile,In Progress,KYC
APP0027949,CUST0027949,2025-05-25,Mobile,Abandoned,KYC
APP0027950,CUST0027950,2024-11-28,Mobile,Completed,Final Approval
APP0027951,CUST0027951,2025-04-09,Mobile,Completed,Final Approval
APP0027952,CUST0027952,2024-12-09,Mobile,Abandoned,KYC
APP0027953,CUST0027953,2025-06-11,Mobile,Completed,Final Approval
APP0027954,CUST0027954,2025-02-12,Mobile,Completed,Final Approval
APP0027955,CUST0027955,2024-09-15,Branch,Completed,Final Approval
APP0027956,CUST0027956,2024-11-29,Mobile,Completed,Final Approval
APP0027957,CUST0027957,2025-01-06,Mobile,Rejected,KYC
APP0027958,CUST0027958,2025-02-17,Web,Completed,Final Approval
APP0027959,CUST0027959,2024-12-07,Web,Completed,Final Approval
APP0027960,CUST0027960,2025-03-29,Mobile,Abandoned,Document Upload
APP0027961,CUST0027961,2025-08-17,Web,Completed,Final Approval
APP0027962,CUST0027962,2025-05-17,Mobile,Completed,Final Approval
APP0027963,CUST0027963,2024-12-22,Branch,Completed,Final Approval
APP0027964,CUST0027964,2025-05-05,Web,Completed,Final Approval
APP0027965,CUST0027965,2025-08-18,Mobile,Completed,Final Approval
APP0027966,CUST0027966,2024-11-27,Web,Completed,Final Approval
APP0027967,CUST0027967,2024-11-23,Mobile,Completed,Final Approval
APP0027968,CUST0027968,2024-09-14,Mobile,In Progress,Document Upload
APP0027969,CUST0027969,2025-07-04,Mobile,Completed,Final Approval
APP0027970,CUST0027970,2025-06-30,Web,Completed,Final Approval
APP0027971,CUST0027971,2025-01-29,Branch,Abandoned,Final Approval
APP0027972,CUST0027972,2025-07-15,Mobile,Completed,Final Approval
APP0027973,CUST0027973,2025-04-25,Web,Abandoned,KYC
APP0027974,CUST0027974,2025-08-23,Web,Abandoned,Document Upload
APP0027975,CUST0027975,2025-08-02,Mobile,Abandoned,Form
APP0027976,CUST0027976,2025-08-16,Web,Completed,Final Approval
APP0027977,CUST0027977,2025-01-21,Web,Rejected,KYC
APP0027978,CUST0027978,2025-04-19,Web,Completed,Final Approval
APP0027979,CUST0027979,2024-10-31,Mobile,Abandoned,KYC
APP0027980,CUST0027980,2025-07-23,Web,Completed,Final Approval
APP0027981,CUST0027981,2024-12-25,Web,Abandoned,Form
APP0027982,CUST0027982,2025-02-10,Mobile,Completed,Final Approval
APP0027983,CUST0027983,2025-04-04,Mobile,Completed,Final Approval
APP0027984,CUST0027984,2025-06-14,Web,Abandoned,Final Approval
APP0027985,CUST0027985,2025-05-25,Mobile,Completed,Final Approval
APP0027986,CUST0027986,2025-08-14,Web,Completed,Final Approval
APP0027987,CUST0027987,2025-05-18,Mobile,Completed,Final Approval
APP0027988,CUST0027988,2025-06-17,Mobile,Completed,Final Approval
APP0027989,CUST0027989,2025-03-27,Web,Abandoned,KYC
APP0027990,CUST0027990,2025-01-29,Mobile,Abandoned,KYC
APP0027991,CUST0027991,2025-07-30,Mobile,Completed,Final Approval
APP0027992,CUST0027992,2025-01-15,Mobile,Abandoned,Form
APP0027993,CUST0027993,2025-04-14,Web,Completed,Final Approval
APP0027994,CUST0027994,2024-12-15,Mobile,Abandoned,Form
APP0027995,CUST0027995,2025-02-23,Web,Completed,Final Approval
APP0027996,CUST0027996,2025-01-11,Branch,Completed,Final Approval
APP0027997,CUST0027997,2024-12-03,Web,Completed,Final Approval
APP0027998,CUST0027998,2025-06-26,Mobile,Completed,Final Approval
APP0027999,CUST0027999,2025-06-07,Mobile,Rejected,Document Upload
APP0028000,CUST0028000,2025-05-14,Mobile,Completed,Final Approval
APP0028001,CUST0028001,2024-09-30,Mobile,Completed,Final Approval
APP0028002,CUST0028002,2024-11-30,Mobile,Completed,Final Approval
APP0028003,CUST0028003,2024-11-18,Mobile,Abandoned,KYC
APP0028004,CUST0028004,2025-05-17,Web,Completed,Final Approval
APP0028005,CUST0028005,2025-07-22,Web,Abandoned,Form
APP0028006,CUST0028006,2025-01-16,Web,Completed,Final Approval
APP0028007,CUST0028007,2024-12-29,Mobile,Abandoned,Final Approval
APP0028008,CUST0028008,2025-03-22,Mobile,Completed,Final Approval
APP0028009,CUST0028009,2025-08-26,Web,Rejected,Document Upload
APP0028010,CUST0028010,2025-01-13,Web,Completed,Final Approval
APP0028011,CUST0028011,2024-12-10,Mobile,Abandoned,Form
APP0028012,CUST0028012,2025-03-09,Mobile,Completed,Final Approval
APP0028013,CUST0028013,2025-07-31,Web,Completed,Final Approval
APP0028014,CUST0028014,2025-05-24,Mobile,Rejected,Document Upload
APP0028015,CUST0028015,2025-03-08,Mobile,Completed,Final Approval
APP0028016,CUST0028016,2025-05-24,Mobile,Completed,Final Approval
APP0028017,CUST0028017,2024-09-05,Mobile,Completed,Final Approval
APP0028018,CUST0028018,2025-06-01,Mobile,Completed,Final Approval
APP0028019,CUST0028019,2024-10-05,Mobile,Completed,Final Approval
APP0028020,CUST0028020,2025-01-20,Mobile,Completed,Final Approval
APP0028021,CUST0028021,2025-01-05,Web,Abandoned,Form
APP0028022,CUST0028022,2025-05-10,Web,Completed,Final Approval
APP0028023,CUST0028023,2024-11-26,Mobile,Completed,Final Approval
APP0028024,CUST0028024,2024-11-26,Mobile,Completed,Final Approval
APP0028025,CUST0028025,2025-07-19,Mobile,Completed,Final Approval
APP0028026,CUST0028026,2025-02-21,Branch,Completed,Final Approval
APP0028027,CUST0028027,2025-05-28,Mobile,In Progress,Document Upload
APP0028028,CUST0028028,2025-03-31,Branch,Rejected,KYC
APP0028029,CUST0028029,2025-04-14,Web,Completed,Final Approval
APP0028030,CUST0028030,2025-05-08,Web,Abandoned,KYC
APP0028031,CUST0028031,2025-05-01,Mobile,Completed,Final Approval
APP0028032,CUST0028032,2025-07-29,Web,Completed,Final Approval
APP0028033,CUST0028033,2025-06-13,Mobile,Abandoned,KYC
APP0028034,CUST0028034,2024-12-20,Web,Abandoned,KYC
APP0028035,CUST0028035,2024-10-31,Web,Completed,Final Approval
APP0028036,CUST0028036,2025-07-05,Web,Completed,Final Approval
APP0028037,CUST0028037,2025-01-13,Web,Completed,Final Approval
APP0028038,CUST0028038,2024-12-22,Branch,Completed,Final Approval
APP0028039,CUST0028039,2024-10-10,Mobile,Completed,Final Approval
APP0028040,CUST0028040,2025-03-20,Web,Completed,Final Approval
APP0028041,CUST0028041,2025-03-05,Mobile,In Progress,KYC
APP0028042,CUST0028042,2025-06-29,Mobile,Abandoned,KYC
APP0028043,CUST0028043,2025-05-31,Mobile,Rejected,Final Approval
APP0028044,CUST0028044,2025-05-21,Mobile,Abandoned,Document Upload
APP0028045,CUST0028045,2025-03-15,Mobile,Abandoned,KYC
APP0028046,CUST0028046,2025-07-11,Mobile,Abandoned,Form
APP0028047,CUST0028047,2025-08-24,Mobile,Abandoned,Form
APP0028048,CUST0028048,2025-06-24,Web,Completed,Final Approval
APP0028049,CUST0028049,2025-01-05,Mobile,Completed,Final Approval
APP0028050,CUST0028050,2024-12-09,Branch,Completed,Final Approval
APP0028051,CUST0028051,2024-08-31,Mobile,Completed,Final Approval
APP0028052,CUST0028052,2025-08-28,Mobile,Completed,Final Approval
APP0028053,CUST0028053,2025-05-25,Web,Completed,Final Approval
APP0028054,CUST0028054,2025-08-08,Web,Completed,Final Approval
APP0028055,CUST0028055,2025-06-14,Mobile,Abandoned,KYC
APP0028056,CUST0028056,2025-02-04,Mobile,Completed,Final Approval
APP0028057,CUST0028057,2024-10-22,Web,Completed,Final Approval
APP0028058,CUST0028058,2024-09-17,Branch,In Progress,Form
APP0028059,CUST0028059,2025-06-16,Branch,Abandoned,Document Upload
APP0028060,CUST0028060,2024-12-19,Mobile,In Progress,Form
APP0028061,CUST0028061,2025-01-16,Mobile,Completed,Final Approval
APP0028062,CUST0028062,2025-07-02,Mobile,Abandoned,Document Upload
APP0028063,CUST0028063,2025-02-22,Web,Completed,Final Approval
APP0028064,CUST0028064,2025-08-13,Mobile,Completed,Final Approval
APP0028065,CUST0028065,2025-03-18,Mobile,Abandoned,KYC
APP0028066,CUST0028066,2025-06-30,Branch,Completed,Final Approval
APP0028067,CUST0028067,2024-10-15,Mobile,Rejected,KYC
APP0028068,CUST0028068,2025-01-22,Mobile,Abandoned,Form
APP0028069,CUST0028069,2024-11-05,Web,Abandoned,KYC
APP0028070,CUST0028070,2024-09-20,Branch,Abandoned,KYC
APP0028071,CUST0028071,2025-08-27,Branch,Completed,Final Approval
APP0028072,CUST0028072,2025-03-07,Mobile,In Progress,Form
APP0028073,CUST0028073,2025-01-07,Web,Completed,Final Approval
APP0028074,CUST0028074,2025-01-15,Branch,Completed,Final Approval
APP0028075,CUST0028075,2024-11-26,Web,Completed,Final Approval
APP0028076,CUST0028076,2024-10-14,Mobile,Abandoned,Form
APP0028077,CUST0028077,2025-07-30,Web,Rejected,KYC
APP0028078,CUST0028078,2024-10-08,Mobile,Completed,Final Approval
APP0028079,CUST0028079,2025-01-18,Mobile,Completed,Final Approval
APP0028080,CUST0028080,2024-10-25,Mobile,Abandoned,Form
APP0028081,CUST0028081,2025-08-05,Mobile,Completed,Final Approval
APP0028082,CUST0028082,2024-11-14,Web,Rejected,KYC
APP0028083,CUST0028083,2025-01-21,Mobile,Completed,Final Approval
APP0028084,CUST0028084,2025-06-02,Mobile,Completed,Final Approval
APP0028085,CUST0028085,2025-03-27,Mobile,Completed,Final Approval
APP0028086,CUST0028086,2025-01-17,Web,Completed,Final Approval
APP0028087,CUST0028087,2025-03-24,Web,Completed,Final Approval
APP0028088,CUST0028088,2025-02-06,Web,Abandoned,Form
APP0028089,CUST0028089,2024-12-14,Web,Abandoned,Document Upload
APP0028090,CUST0028090,2025-04-06,Web,Completed,Final Approval
APP0028091,CUST0028091,2025-01-11,Web,Abandoned,Document Upload
APP0028092,CUST0028092,2025-08-16,Web,Abandoned,Document Upload
APP0028093,CUST0028093,2025-02-16,Mobile,Abandoned,Form
APP0028094,CUST0028094,2025-06-03,Mobile,Completed,Final Approval
APP0028095,CUST0028095,2024-11-24,Mobile,In Progress,Form
APP0028096,CUST0028096,2025-04-23,Web,Completed,Final Approval
APP0028097,CUST0028097,2025-03-23,Web,Completed,Final Approval
APP0028098,CUST0028098,2025-05-29,Mobile,Completed,Final Approval
APP0028099,CUST0028099,2025-02-15,Branch,Completed,Final Approval
APP0028100,CUST0028100,2025-05-20,Branch,Abandoned,KYC
APP0028101,CUST0028101,2024-09-21,Mobile,Completed,Final Approval
APP0028102,CUST0028102,2025-05-09,Branch,Completed,Final Approval
APP0028103,CUST0028103,2025-06-02,Mobile,Rejected,Document Upload
APP0028104,CUST0028104,2025-02-28,Mobile,In Progress,KYC
APP0028105,CUST0028105,2024-09-12,Web,Completed,Final Approval
APP0028106,CUST0028106,2025-03-25,Mobile,Completed,Final Approval
APP0028107,CUST0028107,2025-06-12,Web,Completed,Final Approval
APP0028108,CUST0028108,2025-02-15,Web,Completed,Final Approval
APP0028109,CUST0028109,2024-10-04,Mobile,In Progress,Document Upload
APP0028110,CUST0028110,2025-01-22,Mobile,Abandoned,Final Approval
APP0028111,CUST0028111,2025-08-28,Mobile,Completed,Final Approval
APP0028112,CUST0028112,2024-12-07,Mobile,In Progress,Form
APP0028113,CUST0028113,2025-03-12,Web,Completed,Final Approval
APP0028114,CUST0028114,2025-01-07,Web,Completed,Final Approval
APP0028115,CUST0028115,2025-05-18,Web,Completed,Final Approval
APP0028116,CUST0028116,2025-02-03,Mobile,Completed,Final Approval
APP0028117,CUST0028117,2025-01-18,Mobile,Completed,Final Approval
APP0028118,CUST0028118,2025-03-30,Mobile,Completed,Final Approval
APP0028119,CUST0028119,2025-03-27,Web,Abandoned,Form
APP0028120,CUST0028120,2025-03-01,Mobile,Completed,Final Approval
APP0028121,CUST0028121,2024-12-03,Mobile,Completed,Final Approval
APP0028122,CUST0028122,2024-10-09,Mobile,Abandoned,KYC
APP0028123,CUST0028123,2025-05-10,Web,Abandoned,KYC
APP0028124,CUST0028124,2025-01-02,Mobile,Completed,Final Approval
APP0028125,CUST0028125,2025-04-11,Mobile,Abandoned,KYC
APP0028126,CUST0028126,2025-01-15,Web,Completed,Final Approval
APP0028127,CUST0028127,2025-07-08,Web,Completed,Final Approval
APP0028128,CUST0028128,2025-05-16,Mobile,Completed,Final Approval
APP0028129,CUST0028129,2025-01-25,Web,Completed,Final Approval
APP0028130,CUST0028130,2024-12-30,Web,Completed,Final Approval
APP0028131,CUST0028131,2025-05-31,Web,Completed,Final Approval
APP0028132,CUST0028132,2024-09-02,Web,Completed,Final Approval
APP0028133,CUST0028133,2024-09-21,Web,Completed,Final Approval
APP0028134,CUST0028134,2024-09-30,Web,Abandoned,Form
APP0028135,CUST0028135,2025-01-04,Mobile,Abandoned,Document Upload
APP0028136,CUST0028136,2025-02-28,Mobile,Abandoned,KYC
APP0028137,CUST0028137,2024-12-15,Web,Abandoned,Form
APP0028138,CUST0028138,2024-11-07,Mobile,Abandoned,Form
APP0028139,CUST0028139,2024-12-23,Mobile,Completed,Final Approval
APP0028140,CUST0028140,2025-02-27,Mobile,Abandoned,Form
APP0028141,CUST0028141,2024-12-17,Web,Abandoned,Form
APP0028142,CUST0028142,2025-03-28,Web,Completed,Final Approval
APP0028143,CUST0028143,2025-01-17,Web,Completed,Final Approval
APP0028144,CUST0028144,2025-08-06,Mobile,Completed,Final Approval
APP0028145,CUST0028145,2025-08-28,Web,Completed,Final Approval
APP0028146,CUST0028146,2025-04-27,Mobile,Abandoned,Document Upload
APP0028147,CUST0028147,2025-03-21,Web,Completed,Final Approval
APP0028148,CUST0028148,2024-09-11,Mobile,Abandoned,Form
APP0028149,CUST0028149,2025-04-15,Mobile,Rejected,Form
APP0028150,CUST0028150,2025-01-16,Mobile,Completed,Final Approval
APP0028151,CUST0028151,2024-12-14,Web,Completed,Final Approval
APP0028152,CUST0028152,2025-06-16,Web,Abandoned,Document Upload
APP0028153,CUST0028153,2024-09-15,Web,Completed,Final Approval
APP0028154,CUST0028154,2024-12-04,Branch,Completed,Final Approval
APP0028155,CUST0028155,2025-06-09,Mobile,Completed,Final Approval
APP0028156,CUST0028156,2025-08-03,Mobile,In Progress,Form
APP0028157,CUST0028157,2025-03-06,Mobile,Completed,Final Approval
APP0028158,CUST0028158,2025-03-12,Web,Completed,Final Approval
APP0028159,CUST0028159,2025-08-18,Mobile,Abandoned,Document Upload
APP0028160,CUST0028160,2024-10-03,Mobile,Rejected,KYC
APP0028161,CUST0028161,2025-02-22,Web,Abandoned,KYC
APP0028162,CUST0028162,2024-11-27,Mobile,Abandoned,KYC
APP0028163,CUST0028163,2025-02-21,Web,Abandoned,Final Approval
APP0028164,CUST0028164,2025-07-27,Mobile,Completed,Final Approval
APP0028165,CUST0028165,2025-04-05,Mobile,Completed,Final Approval
APP0028166,CUST0028166,2025-08-27,Mobile,Completed,Final Approval
APP0028167,CUST0028167,2025-03-03,Branch,Completed,Final Approval
APP0028168,CUST0028168,2025-07-12,Mobile,Abandoned,Form
APP0028169,CUST0028169,2024-10-31,Mobile,Rejected,Document Upload
APP0028170,CUST0028170,2024-12-26,Mobile,Completed,Final Approval
APP0028171,CUST0028171,2024-12-08,Branch,Completed,Final Approval
APP0028172,CUST0028172,2025-06-07,Mobile,Completed,Final Approval
APP0028173,CUST0028173,2025-03-06,Web,Completed,Final Approval
APP0028174,CUST0028174,2024-11-20,Mobile,Abandoned,Document Upload
APP0028175,CUST0028175,2024-11-02,Web,Rejected,KYC
APP0028176,CUST0028176,2025-01-18,Mobile,In Progress,KYC
APP0028177,CUST0028177,2024-10-26,Mobile,Abandoned,KYC
APP0028178,CUST0028178,2025-05-12,Branch,Completed,Final Approval
APP0028179,CUST0028179,2025-07-06,Mobile,Abandoned,Document Upload
APP0028180,CUST0028180,2025-08-19,Web,Abandoned,KYC
APP0028181,CUST0028181,2024-11-25,Branch,In Progress,Document Upload
APP0028182,CUST0028182,2025-02-07,Mobile,Completed,Final Approval
APP0028183,CUST0028183,2025-03-02,Web,Rejected,KYC
APP0028184,CUST0028184,2025-02-27,Mobile,Completed,Final Approval
APP0028185,CUST0028185,2025-02-12,Mobile,Abandoned,Form
APP0028186,CUST0028186,2024-11-19,Mobile,Completed,Final Approval
APP0028187,CUST0028187,2024-10-10,Web,Completed,Final Approval
APP0028188,CUST0028188,2025-01-25,Mobile,Completed,Final Approval
APP0028189,CUST0028189,2024-10-03,Mobile,Completed,Final Approval
APP0028190,CUST0028190,2024-09-23,Web,Completed,Final Approval
