Customer_ID,Age,Gender,Location,Occupation,Income_Band,Risk_Segment
CUST0028954,52,Female,Cardiff,Employed - Part Time,Low,Medium
CUST0028955,55,Male,London,Self-Employed,Low,Low
CUST0028956,44,Other/Prefer not to say,London,Self-Employed,Low,High
CUST0028957,24,Male,London,Employed - Part Time,Low,Low
CUST0028958,22,Male,London,Unemployed,Medium,Low
CUST0028959,54,Female,Manchester,Student,High,Medium
CUST0028960,54,Male,London,Employed - Full Time,Low,Medium
CUST0028961,33,Male,London,Employed - Full Time,Low,Low
CUST0028962,30,Male,Birmingham,Employed - Full Time,Medium,Medium
CUST0028963,30,Male,London,Employed - Part Time,High,Medium
CUST0028964,62,Male,Cardiff,Employed - Full Time,Medium,Medium
CUST0028965,33,Male,Manchester,Employed - Full Time,Low,Low
CUST0028966,58,Male,Nottingham,Employed - Full Time,Medium,Medium
CUST0028967,23,Female,London,Employed - Full Time,Low,Medium
CUST0028968,20,Female,Newcastle,Employed - Full Time,Medium,High
CUST0028969,40,Male,Manchester,Employed - Full Time,Medium,High
CUST0028970,30,Male,London,Unemployed,Medium,Medium
CUST0028971,39,Male,Leeds,Employed - Full Time,Low,Medium
CUST0028972,41,Male,Glasgow,Retired,Low,Low
CUST0028973,39,Male,London,Employed - Full Time,High,Low
CUST0028974,54,Male,London,Employed - Full Time,Low,Low
CUST0028975,42,Female,Nottingham,Unemployed,Low,Medium
CUST0028976,28,Male,Southampton,Employed - Full Time,Medium,Low
CUST0028977,51,Female,Southampton,Employed - Full Time,Low,Medium
CUST0028978,39,Female,London,Employed - Full Time,High,Medium
CUST0028979,18,Male,London,Unemployed,Medium,Medium
CUST0028980,20,Female,London,Employed - Part Time,High,Medium
CUST0028981,20,Male,Manchester,Employed - Full Time,Low,Medium
CUST0028982,43,Female,Cardiff,Employed - Full Time,High,Medium
CUST0028983,41,Female,Manchester,Employed - Full Time,Medium,Low
CUST0028984,39,Male,Newcastle,Student,High,Medium
CUST0028985,33,Male,Bristol,Employed - Full Time,High,Low
CUST0028986,23,Female,London,Self-Employed,Low,Low
CUST0028987,76,Female,Glasgow,Self-Employed,Medium,Low
CUST0028988,23,Female,Manchester,Employed - Full Time,Medium,Medium
CUST0028989,37,Female,Manchester,Self-Employed,Low,Medium
CUST0028990,20,Female,London,Retired,Low,Medium
CUST0028991,35,Male,Edinburgh,Unemployed,Low,Low
CUST0028992,49,Female,Edinburgh,Unemployed,High,Low
CUST0028993,27,Male,London,Employed - Full Time,Medium,Medium
CUST0028994,75,Female,London,Employed - Full Time,Medium,Medium
CUST0028995,37,Other/Prefer not to say,Manchester,Student,Low,Low
CUST0028996,28,Male,Manchester,Employed - Full Time,High,Low
CUST0028997,24,Male,Edinburgh,Employed - Part Time,High,Low
CUST0028998,44,Male,Nottingham,Employed - Full Time,Medium,Medium
CUST0028999,44,Female,Nottingham,Employed - Full Time,Medium,Medium
CUST0029000,29,Female,Glasgow,Employed - Full Time,Low,Low
CUST0029001,31,Female,Edinburgh,Self-Employed,High,Low
CUST0029002,42,Male,Cardiff,Employed - Full Time,High,Medium
CUST0029003,49,Male,Cardiff,Employed - Part Time,High,Low
CUST0029004,56,Male,Leeds,Retired,High,Medium
CUST0029005,62,Female,London,Unemployed,Medium,Medium
CUST0029006,25,Female,Cardiff,Employed - Full Time,High,Medium
CUST0029007,64,Female,Birmingham,Employed - Full Time,Medium,Low
CUST0029008,29,Male,London,Retired,Low,High
CUST0029009,20,Male,London,Retired,Low,Low
CUST0029010,29,Male,Edinburgh,Employed - Full Time,Medium,Low
CUST0029011,37,Female,London,Student,Low,Medium
CUST0029012,35,Male,Manchester,Self-Employed,Low,Low
CUST0029013,26,Other/Prefer not to say,Manchester,Employed - Full Time,Medium,High
CUST0029014,48,Male,London,Employed - Full Time,Medium,Low
CUST0029015,19,Female,Manchester,Employed - Full Time,Medium,Low
CUST0029016,62,Female,Leeds,Employed - Part Time,Medium,Low
CUST0029017,53,Male,Nottingham,Retired,Low,Medium
CUST0029018,38,Male,Manchester,Self-Employed,Medium,Low
CUST0029019,34,Male,London,Employed - Full Time,Medium,Low
CUST0029020,48,Male,London,Employed - Full Time,Medium,High
CUST0029021,53,Male,Edinburgh,Employed - Full Time,Medium,Low
CUST0029022,33,Female,Bristol,Employed - Full Time,Medium,Medium
CUST0029023,24,Male,Newcastle,Employed - Full Time,Medium,Medium
CUST0029024,18,Male,Birmingham,Employed - Full Time,High,Medium
CUST0029025,28,Female,Birmingham,Retired,Low,Medium
CUST0029026,21,Female,Manchester,Employed - Full Time,Low,Low
CUST0029027,72,Female,Birmingham,Employed - Part Time,Medium,Medium
CUST0029028,23,Male,Coventry,Employed - Full Time,Medium,Low
CUST0029029,31,Female,Coventry,Employed - Full Time,Low,Low
CUST0029030,46,Female,Manchester,Retired,Low,Medium
CUST0029031,75,Male,Belfast,Employed - Full Time,Medium,Low
CUST0029032,45,Male,Coventry,Employed - Full Time,Low,Low
CUST0029033,32,Male,Sheffield,Employed - Full Time,Medium,Low
CUST0029034,54,Female,Birmingham,Self-Employed,Medium,Medium
CUST0029035,62,Male,Newcastle,Retired,Low,High
CUST0029036,37,Male,Edinburgh,Employed - Full Time,Medium,High
CUST0029037,68,Male,Birmingham,Retired,Medium,Low
CUST0029038,53,Female,London,Employed - Full Time,Low,Low
CUST0029039,35,Other/Prefer not to say,Manchester,Employed - Full Time,Low,Medium
CUST0029040,44,Female,Sheffield,Employed - Full Time,Low,Medium
CUST0029041,21,Male,Sheffield,Student,Medium,Low
CUST0029042,52,Female,Edinburgh,Retired,Medium,Low
CUST0029043,38,Male,Edinburgh,Student,Medium,Medium
CUST0029044,28,Male,London,Self-Employed,Medium,Medium
CUST0029045,51,Female,Bristol,Student,High,Medium
CUST0029046,27,Male,Cardiff,Employed - Full Time,Low,High
CUST0029047,34,Male,London,Employed - Full Time,High,Low
CUST0029048,42,Female,Coventry,Self-Employed,Low,Low
CUST0029049,30,Female,Liverpool,Employed - Full Time,Medium,High
CUST0029050,33,Male,Leeds,Student,Medium,High
CUST0029051,25,Male,London,Self-Employed,Medium,Medium
CUST0029052,65,Female,London,Retired,Medium,Low
CUST0029053,61,Female,Liverpool,Retired,Medium,Medium
CUST0029054,41,Male,Bristol,Unemployed,Low,Low
CUST0029055,42,Male,Nottingham,Employed - Part Time,Low,Medium
CUST0029056,42,Female,London,Self-Employed,High,Low
CUST0029057,27,Male,Manchester,Employed - Full Time,Low,Low
CUST0029058,25,Female,London,Employed - Full Time,High,Medium
CUST0029059,80,Male,Bristol,Student,Medium,Low
CUST0029060,43,Male,Nottingham,Employed - Full Time,High,Medium
CUST0029061,29,Female,Leicester,Employed - Full Time,High,Medium
CUST0029062,42,Female,Cardiff,Employed - Full Time,Medium,High
CUST0029063,54,Male,London,Student,Medium,Medium
CUST0029064,44,Female,Leeds,Employed - Full Time,Low,Low
CUST0029065,55,Male,Leeds,Student,High,Medium
CUST0029066,44,Female,Birmingham,Employed - Full Time,Low,Low
CUST0029067,53,Female,Liverpool,Unemployed,Low,Medium
CUST0029068,22,Male,London,Self-Employed,Medium,Low
CUST0029069,60,Female,Newcastle,Retired,Medium,High
CUST0029070,60,Male,Birmingham,Employed - Full Time,Low,Low
CUST0029071,18,Female,Sheffield,Self-Employed,Medium,Medium
CUST0029072,19,Male,London,Self-Employed,High,High
CUST0029073,32,Female,Leicester,Self-Employed,Low,Medium
CUST0029074,44,Female,Manchester,Employed - Full Time,Medium,Low
CUST0029075,39,Female,Cardiff,Employed - Full Time,Low,Medium
CUST0029076,21,Male,Manchester,Student,Low,Low
CUST0029077,35,Female,Liverpool,Employed - Full Time,Medium,Medium
CUST0029078,37,Female,Manchester,Student,High,Medium
CUST0029079,43,Female,Manchester,Student,Medium,High
CUST0029080,44,Female,Manchester,Employed - Part Time,Low,Medium
CUST0029081,34,Male,Sheffield,Unemployed,High,High
CUST0029082,40,Male,Belfast,Employed - Full Time,Medium,Medium
CUST0029083,43,Male,Manchester,Retired,Medium,Medium
CUST0029084,43,Male,Birmingham,Employed - Full Time,Low,Medium
CUST0029085,18,Other/Prefer not to say,Liverpool,Employed - Part Time,Medium,High
CUST0029086,24,Female,Newcastle,Employed - Full Time,Medium,Low
CUST0029087,39,Female,Glasgow,Self-Employed,Medium,Medium
CUST0029088,51,Male,London,Employed - Full Time,Low,Low
CUST0029089,52,Female,London,Employed - Part Time,Medium,Low
CUST0029090,53,Male,Belfast,Employed - Part Time,High,Low
CUST0029091,44,Male,Birmingham,Employed - Full Time,Low,Medium
CUST0029092,53,Female,London,Unemployed,Medium,Low
CUST0029093,50,Male,London,Employed - Full Time,Low,Medium
CUST0029094,32,Male,Southampton,Retired,High,Medium
CUST0029095,41,Female,London,Employed - Full Time,Low,Low
CUST0029096,38,Male,Coventry,Employed - Full Time,Medium,Medium
CUST0029097,33,Female,London,Student,Medium,Medium
CUST0029098,38,Male,London,Self-Employed,High,Medium
CUST0029099,21,Female,Belfast,Employed - Full Time,Medium,Low
CUST0029100,19,Male,Newcastle,Employed - Full Time,Low,Low
CUST0029101,58,Male,London,Employed - Full Time,High,Low
CUST0029102,28,Female,Manchester,Self-Employed,Medium,Low
CUST0029103,42,Male,Manchester,Employed - Full Time,Medium,Low
CUST0029104,33,Other/Prefer not to say,Southampton,Retired,Medium,Low
CUST0029105,72,Female,Leicester,Self-Employed,Low,Medium
CUST0029106,33,Male,Manchester,Employed - Full Time,Low,Low
CUST0029107,31,Female,London,Retired,Medium,High
CUST0029108,25,Male,London,Self-Employed,High,High
CUST0029109,60,Male,Liverpool,Retired,Low,Medium
CUST0029110,21,Male,London,Employed - Full Time,Low,High
CUST0029111,45,Female,Sheffield,Self-Employed,Medium,Low
CUST0029112,65,Male,London,Student,High,Low
CUST0029113,41,Male,Birmingham,Unemployed,Medium,Low
CUST0029114,51,Female,London,Self-Employed,Low,Medium
CUST0029115,28,Female,Newcastle,Self-Employed,Low,Low
CUST0029116,31,Male,Birmingham,Employed - Part Time,High,Medium
CUST0029117,20,Male,Sheffield,Employed - Part Time,Low,Medium
CUST0029118,52,Female,Coventry,Employed - Full Time,Low,Medium
CUST0029119,39,Female,London,Employed - Full Time,Medium,High
CUST0029120,45,Male,Glasgow,Employed - Full Time,High,Low
CUST0029121,63,Male,Coventry,Employed - Full Time,Medium,Low
CUST0029122,31,Female,London,Employed - Full Time,Medium,High
CUST0029123,18,Male,Bristol,Employed - Full Time,Medium,Low
CUST0029124,31,Male,Birmingham,Employed - Full Time,Medium,Low
CUST0029125,21,Female,Manchester,Retired,Medium,High
CUST0029126,25,Female,Glasgow,Employed - Full Time,Low,Low
CUST0029127,24,Female,Newcastle,Employed - Full Time,Low,Low
CUST0029128,24,Female,Leicester,Employed - Full Time,High,Low
CUST0029129,57,Male,Bristol,Employed - Full Time,Medium,Low
CUST0029130,44,Female,Leeds,Employed - Part Time,Medium,Medium
CUST0029131,49,Female,London,Self-Employed,Low,Low
CUST0029132,28,Female,London,Retired,High,Medium
CUST0029133,80,Male,Birmingham,Retired,Low,Medium
CUST0029134,24,Male,Leeds,Self-Employed,Low,Medium
CUST0029135,24,Male,Edinburgh,Employed - Full Time,Medium,Low
CUST0029136,42,Female,Leicester,Self-Employed,Medium,Low
CUST0029137,26,Female,London,Employed - Part Time,Medium,Medium
CUST0029138,28,Female,London,Employed - Full Time,Medium,Low
CUST0029139,42,Male,Nottingham,Employed - Full Time,Medium,Medium
CUST0029140,57,Female,London,Employed - Part Time,Low,High
CUST0029141,21,Female,London,Employed - Full Time,Medium,Medium
CUST0029142,38,Male,Birmingham,Self-Employed,Medium,Medium
CUST0029143,18,Male,Manchester,Employed - Full Time,Medium,Low
CUST0029144,45,Female,Leeds,Self-Employed,Medium,Medium
CUST0029145,43,Female,Manchester,Student,Medium,Low
CUST0029146,55,Male,Belfast,Unemployed,Medium,High
CUST0029147,45,Female,Glasgow,Unemployed,Medium,Low
CUST0029148,19,Male,London,Self-Employed,High,Medium
CUST0029149,31,Female,Belfast,Employed - Part Time,Medium,High
CUST0029150,37,Female,Manchester,Student,Medium,Low
CUST0029151,34,Female,Leicester,Retired,Medium,Low
CUST0029152,37,Female,London,Unemployed,Low,Low
CUST0029153,64,Female,London,Unemployed,Medium,Low
CUST0029154,39,Male,Leeds,Employed - Full Time,Low,High
CUST0029155,30,Female,Birmingham,Employed - Full Time,Medium,Low
CUST0029156,19,Male,Liverpool,Self-Employed,Medium,Low
CUST0029157,47,Female,Manchester,Employed - Full Time,Medium,Low
CUST0029158,35,Male,Newcastle,Unemployed,Medium,Medium
CUST0029159,52,Male,Edinburgh,Employed - Full Time,High,Medium
CUST0029160,68,Male,London,Employed - Full Time,Medium,High
CUST0029161,36,Female,Bristol,Unemployed,Medium,Low
CUST0029162,27,Male,Bristol,Employed - Full Time,Medium,Low
CUST0029163,29,Female,London,Employed - Full Time,High,Low
CUST0029164,60,Male,Cardiff,Employed - Full Time,Low,Low
CUST0029165,39,Female,London,Employed - Full Time,Medium,Medium
CUST0029166,19,Male,Birmingham,Unemployed,Medium,Medium
CUST0029167,27,Female,Coventry,Employed - Full Time,Medium,Low
CUST0029168,26,Male,London,Self-Employed,Medium,Low
CUST0029169,32,Female,Leeds,Employed - Full Time,High,Medium
CUST0029170,41,Male,London,Student,Medium,Low
CUST0029171,30,Female,Leeds,Employed - Full Time,Medium,High
CUST0029172,33,Male,London,Employed - Full Time,Low,Low
CUST0029173,23,Female,Glasgow,Employed - Full Time,Medium,Low
CUST0029174,18,Male,Leicester,Retired,High,Medium
CUST0029175,43,Female,Birmingham,Employed - Full Time,High,Low
CUST0029176,30,Female,Belfast,Employed - Full Time,Medium,Medium
CUST0029177,37,Female,Glasgow,Employed - Part Time,High,Low
CUST0029178,37,Male,Manchester,Employed - Full Time,Medium,High
CUST0029179,51,Male,Liverpool,Self-Employed,High,Medium
CUST0029180,28,Other/Prefer not to say,Manchester,Employed - Full Time,Low,Low
CUST0029181,27,Male,London,Retired,Medium,Medium
CUST0029182,21,Female,London,Retired,Medium,Low
CUST0029183,24,Female,Leeds,Self-Employed,Low,Low
CUST0029184,47,Male,Edinburgh,Student,Medium,Low
CUST0029185,47,Female,London,Self-Employed,Low,Low
CUST0029186,34,Female,Manchester,Employed - Full Time,Medium,Medium
CUST0029187,39,Female,London,Retired,High,Low
CUST0029188,24,Female,Bristol,Employed - Full Time,Medium,Medium
CUST0029189,21,Male,London,Student,High,Low
CUST0029190,55,Female,Leeds,Student,High,Medium
CUST0029191,36,Male,Southampton,Employed - Full Time,Medium,Low
CUST0029192,41,Female,Edinburgh,Retired,High,Medium
CUST0029193,25,Male,Manchester,Employed - Full Time,Medium,Medium
CUST0029194,29,Female,London,Retired,Low,Low
CUST0029195,25,Male,London,Employed - Full Time,Medium,Medium
CUST0029196,53,Female,Sheffield,Employed - Full Time,Medium,Low
CUST0029197,53,Female,Leeds,Employed - Part Time,Low,Medium
CUST0029198,26,Female,Southampton,Employed - Full Time,Low,Low
CUST0029199,50,Male,London,Employed - Full Time,Low,High
CUST0029200,27,Female,London,Employed - Full Time,Medium,Low
CUST0029201,30,Other/Prefer not to say,Sheffield,Employed - Full Time,Low,Low
CUST0029202,31,Male,Glasgow,Retired,Medium,Low
CUST0029203,48,Female,London,Employed - Full Time,Low,Medium
CUST0029204,33,Male,London,Employed - Full Time,Medium,Medium
CUST0029205,48,Female,Leeds,Employed - Full Time,Low,Medium
CUST0029206,40,Male,London,Employed - Part Time,Medium,Low
CUST0029207,58,Male,London,Retired,Low,Medium
CUST0029208,37,Female,London,Student,Low,Medium
CUST0029209,28,Other/Prefer not to say,Manchester,Self-Employed,Medium,Low
CUST0029210,26,Female,Newcastle,Employed - Full Time,Medium,Low
CUST0029211,39,Male,London,Employed - Full Time,Medium,Low
CUST0029212,19,Male,Liverpool,Employed - Full Time,Medium,Low
CUST0029213,28,Male,London,Employed - Part Time,Medium,Medium
CUST0029214,46,Male,London,Employed - Full Time,Low,Low
CUST0029215,67,Male,Southampton,Student,Low,High
CUST0029216,25,Female,Nottingham,Employed - Full Time,Low,Low
CUST0029217,53,Male,London,Self-Employed,Low,Medium
CUST0029218,42,Female,Liverpool,Employed - Full Time,Low,Low
CUST0029219,38,Female,London,Unemployed,Medium,High
CUST0029220,43,Male,Liverpool,Retired,Low,Low
CUST0029221,64,Male,Birmingham,Employed - Full Time,Low,Low
CUST0029222,25,Male,Manchester,Employed - Full Time,Low,Low
CUST0029223,40,Female,Edinburgh,Employed - Part Time,Low,Medium
CUST0029224,73,Female,London,Self-Employed,Low,Low
CUST0029225,39,Male,Bristol,Employed - Full Time,Low,Low
CUST0029226,55,Male,Newcastle,Self-Employed,High,Medium
CUST0029227,28,Male,Sheffield,Employed - Full Time,Low,High
CUST0029228,63,Male,Cardiff,Employed - Full Time,Low,Medium
CUST0029229,64,Female,Liverpool,Employed - Full Time,Medium,Medium
CUST0029230,55,Male,London,Retired,Medium,Low
CUST0029231,40,Male,Bristol,Employed - Full Time,Low,Low
CUST0029232,75,Male,Liverpool,Employed - Full Time,Low,Low
CUST0029233,25,Male,London,Employed - Part Time,Low,Low
CUST0029234,38,Male,Sheffield,Employed - Full Time,Medium,Low
CUST0029235,52,Female,Leeds,Employed - Full Time,Low,Low
CUST0029236,45,Male,London,Employed - Full Time,Low,High
CUST0029237,35,Male,Edinburgh,Employed - Full Time,Medium,Medium
CUST0029238,55,Female,Manchester,Employed - Full Time,Low,Low
CUST0029239,44,Female,Leeds,Retired,Medium,Medium
CUST0029240,34,Male,Leicester,Unemployed,Low,High
CUST0029241,32,Male,Birmingham,Self-Employed,Medium,Low
CUST0029242,33,Male,Birmingham,Employed - Full Time,Medium,Low
CUST0029243,24,Male,Birmingham,Employed - Part Time,Medium,High
CUST0029244,41,Female,Manchester,Student,Low,Low
CUST0029245,35,Male,Bristol,Employed - Full Time,Low,Low
CUST0029246,34,Male,Leicester,Employed - Full Time,Low,Medium
CUST0029247,39,Male,London,Employed - Full Time,High,Low
CUST0029248,22,Female,London,Unemployed,Medium,Low
CUST0029249,27,Female,Manchester,Employed - Full Time,High,High
CUST0029250,42,Female,London,Student,Medium,Low
CUST0029251,29,Female,London,Employed - Part Time,Low,High
CUST0029252,38,Female,Manchester,Self-Employed,Low,Medium
CUST0029253,32,Female,London,Employed - Full Time,Medium,Low
CUST0029254,24,Female,Newcastle,Student,High,Low
CUST0029255,47,Female,Manchester,Employed - Full Time,Low,Medium
CUST0029256,38,Male,Edinburgh,Employed - Full Time,Low,Low
CUST0029257,41,Female,Sheffield,Self-Employed,Medium,Low
CUST0029258,30,Female,London,Employed - Full Time,Low,Low
CUST0029259,38,Male,Birmingham,Employed - Full Time,High,Low
CUST0029260,38,Other/Prefer not to say,Leeds,Employed - Part Time,High,Medium
CUST0029261,41,Female,Coventry,Self-Employed,Low,Medium
CUST0029262,31,Female,London,Employed - Part Time,Medium,Medium
CUST0029263,29,Female,Edinburgh,Unemployed,Low,Medium
CUST0029264,23,Male,London,Student,Medium,Low
CUST0029265,40,Female,Newcastle,Unemployed,Low,High
CUST0029266,54,Female,London,Employed - Part Time,Medium,Low
CUST0029267,18,Female,London,Self-Employed,Medium,Medium
CUST0029268,25,Female,Edinburgh,Self-Employed,Low,Low
CUST0029269,48,Female,Belfast,Employed - Full Time,Medium,Low
CUST0029270,18,Male,Sheffield,Self-Employed,Low,Low
CUST0029271,24,Male,Liverpool,Student,High,Medium
CUST0029272,29,Male,Coventry,Employed - Full Time,Medium,Low
CUST0029273,36,Female,Newcastle,Employed - Full Time,Low,Low
CUST0029274,26,Female,London,Employed - Full Time,Low,Low
CUST0029275,57,Male,Sheffield,Self-Employed,Low,Medium
CUST0029276,27,Male,Cardiff,Employed - Full Time,Low,Low
CUST0029277,23,Female,Birmingham,Employed - Full Time,Medium,Low
CUST0029278,63,Female,Manchester,Self-Employed,Medium,Low
